year,month,flow,country_code,country_en,country_th,quantity,value_usd,value_baht,acc_value_usd,acc_value_baht
2024,6,import,JP,JAPAN,ญี่ปุ่น,1.0,583.9508,21270.0,731.2998,26542.0
2024,6,import,MY,MALAYSIA,มาเลเซีย,0.0,0.0,0.0,20531.3116,734541.0
2024,6,import,SG,SINGAPORE,สิงคโปร์,0.0,0.0,0.0,107393.136,3856692.0
2024,6,import,DE,GERMANY,เยอรมนี,0.0,0.0,0.0,14328.4609,530805.0
2024,7,import,CN,CHINA,จีน,4571.0,6137068.0763,226455971.0,44508796.3414,1618057813.0
2024,7,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,1.0,38379.0654,1416176.0,52482.7632,1910591.0
2024,7,import,KR,S. KOREA,เกาหลีใต้,50.0,11118.5999,410273.0,31473.4464,1147296.0
2024,7,import,JP,JAPAN,ญี่ปุ่น,1.0,1600.284,59050.0,2331.5838,85592.0
2024,7,import,US,U.S.A.,สหรัฐอเมริกา,1.0,455.2612,16799.0,8460.8729,306553.0
2024,7,import,DE,GERMANY,เยอรมนี,0.0,0.0,0.0,14328.4609,530805.0
2024,7,import,LV,LATVIA,ลัตเวีย,0.0,0.0,0.0,995.1648,35606.0
2024,7,import,MY,MALAYSIA,มาเลเซีย,0.0,0.0,0.0,20531.3116,734541.0
2024,7,import,HK,HONG KONG,ฮ่องกง,0.0,0.0,0.0,758.6144,27632.0
2024,7,import,NL,NETHERLANDS,เนเธอร์แลนด์,0.0,0.0,0.0,2204.8012,79970.0
2024,8,import,CN,CHINA,จีน,8973.0,7415660.2332,269250758.0,51924456.5746,1887308571.0
2024,8,import,VN,VIETNAM,เวียดนาม,10.0,55100.0044,2000593.0,55100.0044,2000593.0
2024,8,import,HK,HONG KONG,ฮ่องกง,3.0,1156.8949,42005.0,1915.5093,69637.0
2024,8,import,US,U.S.A.,สหรัฐอเมริกา,2.0,362.7259,13170.0,8823.5988,319723.0
2024,8,import,DE,GERMANY,เยอรมนี,0.0,0.0,0.0,14328.4609,530805.0
2024,8,import,LV,LATVIA,ลัตเวีย,0.0,0.0,0.0,995.1648,35606.0
2024,8,import,JP,JAPAN,ญี่ปุ่น,0.0,0.0,0.0,2331.5838,85592.0
2024,8,import,MY,MALAYSIA,มาเลเซีย,0.0,0.0,0.0,20531.3116,734541.0
2024,8,import,NL,NETHERLANDS,เนเธอร์แลนด์,0.0,0.0,0.0,2204.8012,79970.0
2024,8,import,KR,S. KOREA,เกาหลีใต้,0.0,0.0,0.0,31473.4464,1147296.0
2024,9,import,CN,CHINA,จีน,3935.0,4274992.2875,148074618.0,56199448.8621,2035383189.0
2024,9,import,JP,JAPAN,ญี่ปุ่น,1.0,47626.6117,1649662.0,49958.1955,1735254.0
2024,9,import,KR,S. KOREA,เกาหลีใต้,70.0,15547.7316,538533.0,47021.178,1685829.0
2024,9,import,AE,UNITED ARAB EMIRATES,สหรัฐอาหรับเอมิเรตส์,1.0,335.0425,11605.0,335.0425,11605.0
2024,9,import,AT,AUSTRIA,ออสเตรีย,0.0,0.0,0.0,5450.949,198547.0
2024,9,import,DE,GERMANY,เยอรมนี,0.0,0.0,0.0,14328.4609,530805.0
2024,9,import,CH,SWITZERLAND,สวิตเซอร์แลนด์,0.0,0.0,0.0,52482.7632,1910591.0
2024,9,import,LV,LATVIA,ลัตเวีย,0.0,0.0,0.0,995.1648,35606.0
2024,9,import,MY,MALAYSIA,มาเลเซีย,0.0,0.0,0.0,20531.3116,734541.0
2024,9,import,HK,HONG KONG,ฮ่องกง,0.0,0.0,0.0,1915.5093,69637.0
