ปี,เดือน,พิกัด8,รหัสสถิติ,หน่วย,คำอธิบาย,ประเทศ,ปริมาณ,มูลค่าบาท,ทิศทาง
2565,1,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,3,145219,import
2565,1,88062900,000,C62,อื่น ๆ,CZ,2,26763,import
2565,1,88069100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,CN,24,184094,import
2565,1,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,5,562983,import
2565,1,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,25,12806351,import
2565,2,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,CN,169,2485592,import
2565,2,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,DE,7,871990,import
2565,2,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,103,5680029,import
2565,2,88062400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,50,8104691,import
2565,2,88062900,000,C62,อื่น ๆ,US,1,1258,import
2565,2,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,280,35574395,import
2565,2,88069900,000,C62,อื่น ๆ,US,17,4695003,import
2565,2,88069900,000,C62,อื่น ๆ,CH,1,361286,import
2565,2,88069900,000,C62,อื่น ๆ,CN,11,1196971,import
2565,2,88069900,000,C62,อื่น ๆ,AU,1,18056,import
2565,3,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,CN,681,8763183,import
2565,3,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,US,1,23285,import
2565,3,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,215,9985759,import
2565,3,88062400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,36,4939331,import
2565,3,88062900,000,C62,อื่น ๆ,KR,10,706191,import
2565,3,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,3,741243,import
2565,3,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,74,5058254,import
2565,3,88069900,000,C62,อื่น ๆ,CN,30,932246,import
2565,3,88069900,000,C62,อื่น ๆ,JP,2,11962,import
2565,4,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,CN,168,2052540,import
2565,4,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,7,259083,import
2565,4,88062300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,1,129553,import
2565,4,88062900,000,C62,อื่น ๆ,KR,2,153157,import
2565,4,88062900,000,C62,อื่น ๆ,TW,1,50031,import
2565,4,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,1,457830,import
2565,4,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,31,1141521,import
2565,4,88069900,000,C62,อื่น ๆ,US,1,39975,import
2565,4,88069900,000,C62,อื่น ๆ,JP,2,35794,import
2565,4,88069900,000,C62,อื่น ๆ,CN,125,2154517,import
2565,5,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,CN,1421,24040719,import
2565,5,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,141,5625560,import
2565,5,88062300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,40,5271867,import
2565,5,88062400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,124,20349863,import
2565,5,88062900,000,C62,อื่น ๆ,AU,1,12142,import
2565,5,88069100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,CN,50,369196,import
2565,5,88069200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,2,25316,import
2565,5,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,193,16689895,import
2565,5,88069900,000,C62,อื่น ๆ,CN,62,855040,import
2565,5,88069900,000,C62,อื่น ๆ,SG,2,17180,import
2565,6,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,CN,576,6570096,import
2565,6,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,DE,2,599261,import
2565,6,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,131,7725529,import
2565,6,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,US,1,3459,import
2565,6,88062300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,7,868370,import
2565,6,88062400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,154,22221181,import
2565,6,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,1,863837,import
2565,6,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,133,8893437,import
2565,6,88069900,000,C62,อื่น ๆ,CN,253,2162887,import
2565,6,88069900,000,C62,อื่น ๆ,US,2,712551,import
2565,7,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,CN,513,9135199,import
2565,7,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,417,17483191,import
2565,7,88062400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,200,30068268,import
2565,7,88062900,000,C62,อื่น ๆ,CN,1134,22557521,import
2565,7,88069200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,1,13137,import
2565,7,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,166,15767311,import
2565,7,88069900,000,C62,อื่น ๆ,CN,1,35870,import
2565,7,88069900,000,C62,อื่น ๆ,TW,2,93078,import
2565,8,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,CN,672,16084286,import
2565,8,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,ID,1,12080,import
2565,8,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,208,9644391,import
2565,8,88062400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,125,20182576,import
2565,8,88062900,000,C62,อื่น ๆ,CN,1848,50172133,import
2565,8,88062900,000,C62,อื่น ๆ,IL,1,368662,import
2565,8,88069200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,ZA,1,585842,import
2565,8,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,191,18294626,import
2565,8,88069900,000,C62,อื่น ๆ,CN,9,1191198,import
2565,8,88069900,000,C62,อื่น ๆ,IL,1,301798,import
2565,8,88069900,000,C62,อื่น ๆ,IN,2,645159,import
2565,8,88069900,000,C62,อื่น ๆ,CH,1,867564,import
2565,8,88069900,000,C62,อื่น ๆ,FR,1,8288,import
2565,9,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,CN,515,11007094,import
2565,9,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,210,8108164,import
2565,9,88062400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,138,24380363,import
2565,9,88062900,000,C62,อื่น ๆ,ES,4,107642323,import
2565,9,88062900,000,C62,อื่น ๆ,US,2,9894,import
2565,9,88062900,000,C62,อื่น ๆ,CN,1985,47266372,import
2565,9,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,1,909949,import
2565,9,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,136,9407326,import
2565,9,88069900,000,C62,อื่น ๆ,CH,1,10376,import
2565,9,88069900,000,C62,อื่น ๆ,CN,6,554096,import
2565,10,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,CN,640,14311790,import
2565,10,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,224,5487697,import
2565,10,88062300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,10,1786494,import
2565,10,88062400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,53,11817021,import
2565,10,88062900,000,C62,อื่น ๆ,CN,1403,35387117,import
2565,10,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,1,925512,import
2565,10,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,30,2498283,import
2565,10,88069900,000,C62,อื่น ๆ,SG,1,8642,import
2565,10,88069900,000,C62,อื่น ๆ,CN,9,1136200,import
2565,10,88069900,000,C62,อื่น ๆ,CH,1,27674,import
2565,11,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,CN,1175,21882227,import
2565,11,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,TR,1,58046,import
2565,11,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,636,26391712,import
2565,11,88062400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,75,15627953,import
2565,11,88062900,000,C62,อื่น ๆ,CN,2018,49266227,import
2565,11,88069200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,US,2,53115,import
2565,11,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,118,8782664,import
2565,11,88069900,000,C62,อื่น ๆ,US,1,3580,import
2565,11,88069900,000,C62,อื่น ๆ,CN,25,1392203,import
2565,11,88069900,000,C62,อื่น ๆ,CA,1,2684,import
2565,11,88069900,000,C62,อื่น ๆ,CH,3,3523100,import
2565,11,88069900,000,C62,อื่น ๆ,AT,2,418437940,import
2565,12,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,HK,1,4650,import
2565,12,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,CN,1162,25270020,import
2565,12,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,NO,1,3454832,import
2565,12,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,320,13062144,import
2565,12,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CA,1,6334103,import
2565,12,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,TH,1,54888,import
2565,12,88062300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,11,1043428,import
2565,12,88062400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,31,4942416,import
2565,12,88062900,000,C62,อื่น ๆ,CN,1552,34506735,import
2565,12,88069100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,GB,1,5183,import
2565,12,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,10,5184911,import
2565,12,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,87,15971863,import
2565,12,88069900,000,C62,อื่น ๆ,US,1,531928,import
2565,12,88069900,000,C62,อื่น ๆ,CN,15,1449442,import
2566,1,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,CN,444,7744936,import
2566,1,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,NO,1,288701,import
2566,1,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,39,894594,import
2566,1,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CA,1,439213,import
2566,1,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CH,1,465317,import
2566,1,88062900,000,C62,อื่น ๆ,CN,1536,37743936,import
2566,1,88062900,000,C62,อื่น ๆ,MX,1,7555,import
2566,1,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,224,29278559,import
2566,1,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,HK,1,17986,import
2566,1,88069900,000,C62,อื่น ๆ,US,1,13316,import
2566,1,88069900,000,C62,อื่น ๆ,CN,24,2013099,import
2566,2,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,US,1,26191,import
2566,2,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,CN,1742,28583793,import
2566,2,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,197,9708080,import
2566,2,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,TH,1,24962,import
2566,2,88062300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,3,261976,import
2566,2,88062400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,170,26091697,import
2566,2,88062900,000,C62,อื่น ๆ,MY,41,194957,import
2566,2,88062900,000,C62,อื่น ๆ,CN,1858,35839120,import
2566,2,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,1,1043685,import
2566,2,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,120,12240817,import
2566,3,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,CN,954,16280493,import
2566,3,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,294,11730669,import
2566,3,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,HK,2,22658,import
2566,3,88062300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,2,270700,import
2566,3,88062900,000,C62,อื่น ๆ,CN,1333,27960137,import
2566,3,88069200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,5,490293,import
2566,3,88069300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,1,1264463,import
2566,3,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,US,1,2689,import
2566,3,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,492,63913884,import
2566,3,88069900,000,C62,อื่น ๆ,CH,1,1140511,import
2566,3,88069900,000,C62,อื่น ๆ,CN,25,1718392,import
2566,3,88069900,000,C62,อื่น ๆ,DE,1,31264,import
2566,3,88069900,000,C62,อื่น ๆ,US,1,57760,import
2566,4,88062100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,CN,807,16891459,import
2566,4,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,CN,2765,205448772,import
2566,4,88062200,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 250 กรัม แต่ไม่มากกว่า 7 กิโลกรัม,TH,2,163164,import
2566,4,88062300,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 7 กิโลกรัม แต่ไม่มากกว่า 25 กิโลกรัม,CN,2,277743,import
2566,4,88062900,000,C62,อื่น ๆ,CN,1592,33524281,import
2566,4,88062900,000,C62,อื่น ๆ,IL,3,17708267,import
2566,4,88069100,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดไม่มากกว่า 250 กรัม,US,2,66186,import
2566,4,88069400,000,C62,มีน้ำหนักวิ่งขึ้นสูงสุดมากกว่า 25 กิโลกรัม แต่ไม่มากกว่า 150 กิโลกรัม,CN,207,27476305,import
2566,4,88069900,000,C62,อื่น ๆ,MY,1,8504,import
